,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
13,13,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Princesse / Sie verzeih / wir sind etwas zulinde /
                                    Wir sehn die nahe Gluth und Sturm der stoltzen Winde /
                                    Und steuren gleichwohl nicht / und da wir doch den Brannt /
                                    Der unser Reich ansteckt / in unsrer Macht und Hand.",0,363,character_speech,1,0,,BACON.,BACON.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
14,14,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Wie kan man sich dann nun / sagts nur / der Frau befreyen /
                                    Die uns scheint unsern Todt und Untergang zudräuen.",0,184,character_speech,1,0,,ELISABETH.,ELISABETH.,5.0,UNKNOWN,despair,negative,emotions of anxiety
15,15,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Man scheide Kopff und Leib.,0,27,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation
16,16,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Ach allzuherber Schluß.,0,23,character_speech,1,0,,ELISABETH.,ELISABETH.,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation
17,17,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Den Sie doch / wenn Sie selbst wil leben / schliessen muß.,0,58,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation
18,18,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Man kan gleichwohl uns Ruh durch lindre Mittel werben.,0,54,character_speech,1,0,,ELISABETH.,ELISABETH.,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation
19,19,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Das beste Mittel scheint zuseyn en kurtzes sterben.,0,51,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation
20,20,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Sie schlägt durch Raum uns gar sich're Mittel vor.,0,50,character_speech,1,0,,ELISABETH.,ELISABETH.,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation
21,21,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wer ihren Reden traut / halt ich vor einen Thor.,0,48,character_speech,1,0,,HATTAN.,HATTAN.,12.0,UNKNOWN,abhorrence,negative,emotions of rejection
22,22,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Man muß nicht so auff sie als auff den Bürgen schauen.,0,54,character_speech,1,0,,ELISABETH.,ELISABETH.,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation
23,23,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Ja wohl / der Schotte wird uns seinen König trauen.,0,51,character_speech,1,0,,BACON.,BACON.,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation
24,24,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Zu dem: Sie ist gleichwohl nicht gäntzlich überführ't.,0,54,character_speech,1,0,,ELISABETH.,ELISABETH.,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation
25,25,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Genung wenn man daraus so sacken Argwohn spühr't.,0,49,character_speech,1,0,,BURGHLAY.,BURGHLAY.,16.0,UNKNOWN,being moved,being moved,being moved
26,26,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Und wird sie sich auch wohl nach unserm Schluß beqvemen /,0,57,character_speech,1,0,,ELISABETH.,ELISABETH.,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation
27,27,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Ein eingekärckert Weib ist leichtlich zubezähmen.,0,49,character_speech,1,0,,BEAL.,BEAL.,18.0,UNKNOWN,no_annotation,no_annotation,no_annotation
28,28,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Der Kärcker schleust den Leib / nicht das Gemüthe ein.,0,54,character_speech,1,0,,ELISABETH.,ELISABETH.,19.0,UNKNOWN,abhorrence,negative,emotions of rejection
29,29,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Der Sinnen Trotz benimm't der harten Straffen Pein.,0,51,character_speech,1,0,,BEAL.,BEAL.,20.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
30,30,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Ein höchstgekröhntes Haupt darff keine Straffe leiden.,0,54,character_speech,1,0,,ELISABETH.,ELISABETH.,21.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
31,31,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Und dennoch muß man auch die Häupter unterscheiden.,0,51,character_speech,1,0,,LEYCESTER.,LEYCESTER.,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation
32,32,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Maria trug so wohl deß Scepters Glantz / als Wir.,0,49,character_speech,1,0,,ELISABETH.,ELISABETH.,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation
33,33,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Sie hat sich längst beraubt der Königlichen Zier /,0,50,character_speech,1,0,,LEYCESTER.,LEYCESTER.,24.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
34,34,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Durch was?,0,10,character_speech,1,0,,ELISABETH.,ELISABETH.,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation
35,35,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Durch allzuschwer und vielerley Verbrechen.,0,43,character_speech,1,0,,LEYCESTER.,LEYCESTER.,26.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
36,36,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Man kan von ihr zwar viel / doch nichts gewisses / sprechen.,0,60,character_speech,1,0,,ELISABETH.,ELISABETH.,27.0,UNKNOWN,love,positive,emotions of affection
37,37,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wer lobt / daß sie so bald mit Stuard Heyrath schloß?,0,53,character_speech,1,0,,WALSINGHAM.,WALSINGHAM.,28.0,UNKNOWN,love,positive,emotions of affection
38,38,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Weil Stuard Edel / war der Fehler nicht so groß!,0,48,character_speech,1,0,,ELISABETH.,ELISABETH.,29.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
39,39,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wer lobt / daß sie so groß den Lautenisten ehrte?,0,49,character_speech,1,0,,WARWIK.,WARWIK.,30.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
40,40,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Mit dessen klugen Kopff sie Murrays Tücken wehrte.,0,50,character_speech,1,0,,ELISABETH.,ELISABETH.,31.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
41,41,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wie daß sie mit Gewalt die Schott'sche Kirche höhn't?,0,53,character_speech,1,0,,BEAL.,BEAL.,32.0,UNKNOWN,anger,negative,emotions of rejection
42,42,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Mit dem hat Murray nur die Mäuterey beschön't /,0,47,character_speech,1,0,,ELISABETH.,ELISABETH.,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation
43,43,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wie daß sie dann die Macht deß Königs selbst vermindert?,0,56,character_speech,1,0,,BACON.,BACON.,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation
44,44,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Weil dessen Trägheit nur deß Reiches Heyl verhindert.,0,53,character_speech,1,0,,ELISABETH.,ELISABETH.,35.0,UNKNOWN,abhorrence,negative,emotions of rejection
45,45,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Ja weil sie seiner schon gantz überdrüssig war:
                                    Der drauff erfolgte Mord macht dieses allzuklar;
                                    Diß einz'ge Stücke dient statt tausenden Verbrechen /",0,259,character_speech,1,0,,BACON.,BACON.,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation
46,46,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Er ist das frevle Stück dem Bothwel zuzurechnen /,0,49,character_speech,1,0,,ELISABETH.,ELISABETH.,37.0,UNKNOWN,abhorrence,negative,emotions of rejection
47,47,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Dem Bottwel, und auch Ihr / die diese That gab an /",0,51,character_speech,1,0,,HATTAN.,HATTAN.,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation
48,48,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Man hielt es gleichwohl nur damahls für einen Wahn.,0,51,character_speech,1,0,,ELISABETH.,ELISABETH.,39.0,UNKNOWN,no_annotation,no_annotation,no_annotation
49,49,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Das treffliche Gepräng / so seine Leiche zierte /
                                    Das schlechte Klagen / so sie umb den Todten führte /
                                    Der Thränen Sparsamkeit / die zeug'ten genungsam an /
                                    Daß dieses nicht so fast ein eicht gefasster Wahn.",0,353,character_speech,1,0,,BURGHLEY.,BURGHLEY.,40.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
50,50,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Was kunte sie davor / daß jene aussen blieben /
                                    Umb blos durch solche List den Mord auff sie zu schieben /",0,179,character_speech,1,0,,ELISABETH.,ELISABETH.,41.0,UNKNOWN,being moved,being moved,being moved
51,51,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Gesetzt es sey / doch wie / daß sie sich nicht gescheut
                                    Und sich dem Mörder selbst nach diesem angetraut.",0,178,character_speech,1,0,,BEAL.,BEAL.,42.0,UNKNOWN,fear,negative,emotions of anxiety
52,52,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Sie wurd' zu solchem Bund von Fürsten fast gezwungen.,0,53,character_speech,1,0,,ELISABETH.,ELISABETH.,43.0,UNKNOWN,love,positive,emotions of affection
53,53,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Die gleichwohl kurtz hernach den Mörder selbst besprungen.,0,58,character_speech,1,0,,WALSINGHAM.,WALSINGHAM.,44.0,UNKNOWN,no_annotation,no_annotation,no_annotation
54,54,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Es war kein rechter Ernst / man wieß Ihm nur das Thor /
                                    Damit so nicht durch ihn die Warheit stieg' empor /
                                    Man hat ihm nicht aus Rach / aus Falschheit nur vertrieben.",0,276,character_speech,1,0,,ELISABETH.,ELISABETH.,45.0,UNKNOWN,abhorrence,negative,emotions of rejection
55,55,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Die Meinung stösset ümb / was Buchanan geschrieben /
                                    Und das / was zwischen ihr und Murray einst vorlief /
                                    Und was er damahls wies'.",0,241,character_speech,1,0,,LEYCESTER.,LEYCESTER.,46.0,UNKNOWN,being moved,being moved,being moved
56,56,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Ein leichter Vers und Brieff /
                                          
                                          
                                          4
                                       
                                    
                                    Und falsch gemachtes Buch / die können nichts beweisen.",0,366,character_speech,1,0,,ELISABETH.,ELISABETH.,47.0,UNKNOWN,no_annotation,no_annotation,no_annotation
57,57,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,5,495,496,character_speech,1,0,,ELISABETH.,ELISABETH.,47.0,UNKNOWN,no_annotation,no_annotation,no_annotation
58,58,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Doch war Maria nicht so engelrein zupreisen.",0,81,character_speech,1,0,,WARWIK.,WARWIK.,48.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
59,59,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Ein Fürste muß so wohl von blossem Wahn und Schein /
                                    Als von der bösen That selbst / auch befreyet seyn.",118,258,character_speech,1,0,,WARWIK.,WARWIK.,48.0,UNKNOWN,no_annotation,no_annotation,no_annotation
60,60,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Wer billigts / daß sie dem / dem noch sein Weib am Leben /
                                    Sie ihre Huld und Gunst und selbst das Hertz gegeben /
                                    Drumb wurd' ihr auch zuletzt / zum wohlverdienten Lohn /
                                    Von ihren Leuthen selbst der ärgste Spott und Hohn.",295,625,character_speech,1,0,,WARWIK.,WARWIK.,48.0,UNKNOWN,abhorrence,negative,emotions of rejection
61,61,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Und was geht uns das an / von dem mag Schottland klagen /,0,57,character_speech,1,0,,ELISABETH.,ELISABETH.,49.0,UNKNOWN,compassion,negative,emotions of suffering and empathy
62,62,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Man kan / was sie gestifft in Britten / noch mehr sagen /
                                    Sie hat ja unsre Ruh beym ersten tritt versehrt /
                                    Und Norfolck zum Gemahl doch mehr das Reich begehr't.",0,270,character_speech,1,0,,BACON.,BACON.,50.0,UNKNOWN,love,positive,emotions of affection
63,63,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Er that es nicht vor sich.,0,26,character_speech,1,0,,ELISABETH.,ELISABETH.,51.0,UNKNOWN,no_annotation,no_annotation,no_annotation
64,64,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Und gleichwohl mag sie glauben /
                                    Daß er und sie gezielt' / Ihr Ihren Thron zurauben.",0,157,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,52.0,UNKNOWN,no_annotation,no_annotation,no_annotation
65,65,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Der Ehr-Geitz ist gebüst / der ihn damals betrog.,0,49,character_speech,1,0,,ELISABETH.,ELISABETH.,53.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
66,66,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Man sah' gleichwohl / was es vor Früchte nach sich zog.",0,92,character_speech,1,0,,HATTAN.,HATTAN.,54.0,UNKNOWN,no_annotation,no_annotation,no_annotation
67,67,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Wann unsre tapffre Faust den Auffstand nicht vertrieben /
                                    Und die gesuchte Macht deß Spaniers aussenblieben /
                                    So hätt' Maria schon ihr längst getrotztes Recht
                                    Und diesen Thron behaupt.",129,421,character_speech,1,0,,HATTAN.,HATTAN.,54.0,UNKNOWN,no_annotation,no_annotation,no_annotation
68,68,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Sie sahe ja wie schlecht
                                    Ihr angebohrnes Reich / das vorhin mit ihr prangte /
                                    Sie / als wir damahls sie antrugen / mehr verlangte /
                                    Sie sahe wie / je mehr ihr ihre Hoffnung sang /
                                    Je mehr sie immer noch nach Mord und Auffruhr rang.",422,797,character_speech,1,0,,HATTAN.,HATTAN.,54.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
69,69,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Sie suchte sich / und recht / zureissen aus den Banden /,0,56,character_speech,1,0,,ELISABETH.,ELISABETH.,55.0,UNKNOWN,no_annotation,no_annotation,no_annotation
70,70,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Und zwar durch ihren Todt.,0,26,character_speech,1,0,,BURGHLAY.,BURGHLAY.,56.0,UNKNOWN,despair,negative,emotions of anxiety
71,71,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Das hat sie nie gestanden /,0,27,character_speech,1,0,,ELISABETH.,ELISABETH.,57.0,UNKNOWN,no_annotation,no_annotation,no_annotation
72,72,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Sie läugne wie sie wil / was aller Welt bekannt /
                                    Man weiß / warumb das Reich sich selbst mit sich verband /
                                    Man weiß / wer Franckreich / Rom und Spanien auffgehetzet /
                                    Man weiß / wer ihr den Dolch schon an die Brust gesetzet /
                                    Man weiß / – – –",0,425,character_speech,1,0,,BEAL.,BEAL.,58.0,UNKNOWN,no_annotation,no_annotation,no_annotation
73,73,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Schlug Wadi nicht noch ziemlich Mittel vor.,0,43,character_speech,1,0,,ELISABETH.,ELISABETH.,59.0,UNKNOWN,no_annotation,no_annotation,no_annotation
74,74,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Man wasche wie man wil / man ändert doch den Mohr
                                    An seiner Farbe nicht.",0,145,character_speech,1,0,,WALSINGHAM.,WALSINGHAM.,60.0,UNKNOWN,abhorrence,negative,emotions of rejection
75,75,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Der Himmel selber schickte /
                                    Daß man den Anschlag erst nach diesem recht erblickte.",146,265,character_speech,1,0,,WALSINGHAM.,WALSINGHAM.,60.0,UNKNOWN,no_annotation,no_annotation,no_annotation
76,76,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Doch hat sie sich nachdem zum Zweck noch mehr gelegt.,0,53,character_speech,1,0,,ELISABETH.,ELISABETH.,61.0,UNKNOWN,no_annotation,no_annotation,no_annotation
77,77,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Nicht so durch eignen Trieb / als Englands Bund / bewegt.",0,94,character_speech,1,0,,LEYCESTER.,LEYCESTER.,62.0,UNKNOWN,no_annotation,no_annotation,no_annotation
78,78,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Doch hat auch Schottland selbst dies alles umbgestossen.,131,187,character_speech,1,0,,LEYCESTER.,LEYCESTER.,62.0,UNKNOWN,no_annotation,no_annotation,no_annotation
79,79,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Sie dencke wie viel Blut ob diese Frau vergossen:
                                    Sie denck' wie Babington in vollem Anschlag stund /
                                    Zustürtzen Sie und uns / als den Verräther-Bund
                                    Der Himmel noch entdeckt / die Mörder eingezogen /
                                    Die sonder Pein bekenn't / wer sie hierzu bewogen:
                                    Sie denck' was Ballart that / was Ravi uns entdeck't /
                                    Was Curlus ausgesagt / wie offt uns nun erschreck't /
                                    Was dieser Schadenfroh bald hier bald dort gestifftet /
                                    Und unsre Stadt und Land auch Kirch und Haus vergiftet:
                                    Sie denck / daß sie sich selbst in alles Unglück senckt /
                                    Wann sie Marien / wie sie wil / das Leben schenckt.",224,1166,character_speech,1,0,,LEYCESTER.,LEYCESTER.,62.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
80,80,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Sie laß sich do deß Reichs und selbst ihr Heyl bewegen /
                                    Ist ihr der Mörd'rin Todt denn allzusehr entgegen?",1203,1346,character_speech,1,0,,LEYCESTER.,LEYCESTER.,62.0,UNKNOWN,no_annotation,no_annotation,no_annotation
81,81,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Der irrt und laufft gefehr / der auch nur einen Tag
                                    Dem nachsieht / dem er stracks den Nacken brechen mag.",1383,1525,character_speech,1,0,,LEYCESTER.,LEYCESTER.,62.0,UNKNOWN,abhorrence,negative,emotions of rejection
82,82,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Man muß in der Gefahr auff Gottes Hülffe bauen.,0,47,character_speech,1,0,,ELISABETH.,ELISABETH.,63.0,UNKNOWN,fear,negative,emotions of anxiety
83,83,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Der trotzt den Himmel mehr / als daß er solt' vertrauen /
                                    Der / wenn er die Gefahr verhüten kan / entsteht /
                                    Und / da er stehen kan / mit ihr zu Grunde geht.",0,266,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,64.0,UNKNOWN,no_annotation,no_annotation,no_annotation
84,84,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wo bleibt die Freundschafft dann / und die versproch'ne Treue?,0,62,character_speech,1,0,,ELISABETH.,ELISABETH.,65.0,UNKNOWN,friendship,positive,emotions of affection
85,85,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"
                                    Das ist ein blosser Wahn und ja der Welt nicht neue.",0,89,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,66.0,UNKNOWN,no_annotation,no_annotation,no_annotation
86,86,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Wie offt sucht sich ein Printz durch andrer Sterben Ruh?,126,182,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,66.0,UNKNOWN,no_annotation,no_annotation,no_annotation
87,87,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,Das heil'ge Recht / die Schrifft und Priester gebens zu.,219,275,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,66.0,UNKNOWN,no_annotation,no_annotation,no_annotation
88,88,TextGrid/-Schuldige_Unschuld_oder_Maria_Stuarda.xml,"Wurd' / als der Span'sche Printz in gleichem Fall verbrochen /
                                    Nicht gleichfals durch den Tod die frevle That gerochen?",312,467,character_speech,1,0,,PATRITIUS GRAY.,PATRITIUS GRAY.,66.0,UNKNOWN,no_annotation,no_annotation,no_annotation
